Date,Year,Time step,Cumu Total Orders (ML),Farm Orders,Other Orders,Env Orders,TS HR Alloc. (ML),TS LR Alloc. (ML),Cumu. Camp HR Alloc. (ML),Cumu. Camp LR Alloc. (ML),Camp HR Alloc. (%),Camp LR Alloc. (%),Env HR Alloc (ML),Env LR Alloc (ML),Adj HR Alloc (%),Adj LR Alloc (%),GMW Vol (ML),Goulburn HR Alloc. (%),Goulburn LR Alloc. (%),Inflow (ML),Dam Vol (ML),Daily Dam Release (ML),Avail. Carryover (ML),Next Year's Reserves (ML)
1990-07-01,10,1,120.0,0.0,0.0,120.0,31682.8,0.0,31802.8,0.0,100.0,0.0,25716.0,0.0,77.0900003845,0.0,177785.316048,74.0,NA,1270.02316855,216565.337865,98.3208571429,14790.508357,0.0
1990-07-15,10,2,1120.0,0.0,1000.0,0.0,32338.8,0.0,31802.8,14728.1,100.0,100.0,25596.0,0.0,77.0900003845,73.3935673427,190748.123549,100.0,NA,5413.32358566,228230.339279,224.035142857,14790.508357,31802.8
1990-07-29,10,3,1240.0,0.0,0.0,120.0,32218.8,0.0,31802.8,14728.1,100.0,100.0,25596.0,0.0,77.0900003845,73.3935673427,238479.353024,100.0,NA,1238.71962409,290613.759673,106.800830292,14790.508357,31802.8
1990-08-12,10,4,1360.0,0.0,0.0,120.0,32098.8,0.0,31802.8,14728.1,100.0,100.0,25476.0,0.0,77.0900003845,73.3935673427,248881.675177,100.0,NA,917.549048936,303620.688972,83.860074924,14790.508357,31802.8
1990-08-25,10,5,7480.0,0.0,0.0,6120.0,25978.8,0.0,31802.8,14728.1,100.0,100.0,25356.0,0.0,77.0900003845,73.3935673427,259953.802491,100.0,NA,3462.09986598,314578.732441,1075.46371429,14790.508357,31802.8
1990-08-26,10,6,7600.0,0.0,0.0,120.0,25858.8,0.0,31802.8,14728.1,100.0,100.0,19236.0,0.0,77.0900003845,73.3935673427,257380.469478,100.0,NA,585.905432991,314316.715882,60.1712452136,14790.508357,31802.8
1990-09-09,10,7,7600.0,0.0,0.0,0.0,25858.8,0.0,31802.8,14728.1,100.0,100.0,19116.0,0.0,77.0900003845,73.3935673427,251255.247116,100.0,NA,1533.29085468,305899.547092,110.698775334,14790.508357,31802.8
1990-09-23,10,8,7720.0,0.0,0.0,120.0,25738.8,0.0,31802.8,14728.1,100.0,100.0,19116.0,0.0,77.0900003845,73.3935673427,249991.09644,100.0,NA,327.706204896,305563.484576,41.7284432069,14790.508357,31802.8
1990-10-07,10,9,7840.0,0.0,0.0,120.0,25618.8,0.0,31802.8,14728.1,100.0,100.0,18996.0,0.0,77.0900003845,73.3935673427,250316.613623,100.0,NA,476.98829574,305811.174659,52.3914496957,6405.66,31802.8
1990-10-21,10,10,7960.0,0.0,0.0,120.0,25498.8,0.0,31802.8,14728.1,100.0,100.0,18876.0,0.0,77.0900003845,73.3935673427,251480.361719,100.0,NA,671.582305262,307035.785645,66.2910218044,6405.66,31802.8
1990-11-04,10,11,8080.0,0.0,0.0,120.0,25378.8,0.0,31802.8,14728.1,100.0,100.0,18756.0,0.0,77.0900003845,73.3935673427,248634.222097,100.0,NA,240.866815453,303995.599157,35.5256296752,6405.66,31802.8
1990-11-18,10,12,8200.0,0.0,0.0,120.0,25258.8,0.0,31802.8,14728.1,100.0,100.0,18636.0,0.0,77.0900003845,73.3935673427,245792.972147,100.0,NA,84.199782342,300687.327226,24.3351273101,6405.66,31802.8
1990-11-25,10,13,14320.0,0.0,0.0,6120.0,19138.8,0.0,31802.8,14728.1,100.0,100.0,18516.0,0.0,77.0900003845,73.3935673427,243291.536837,100.0,NA,286.904927036,297434.091215,895.95692336,6405.66,31802.8
1990-12-02,10,14,14320.0,0.0,0.0,0.0,19138.8,0.0,31802.8,14728.1,100.0,100.0,12396.0,0.0,77.0900003845,73.3935673427,235602.360757,100.0,NA,121.510425288,288222.441717,9.85731609197,6405.66,31802.8
1990-12-16,10,15,14320.0,0.0,0.0,0.0,19138.8,0.0,31802.8,14728.1,100.0,100.0,12396.0,0.0,77.0900003845,73.3935673427,224266.870561,100.0,NA,61.5268866963,274458.656725,5.57277762117,6405.66,31802.8
1990-12-30,10,16,14320.0,0.0,0.0,0.0,19138.8,0.0,31802.8,14728.1,100.0,100.0,12396.0,0.0,77.0900003845,73.3935673427,218679.149381,100.0,NA,57.5219757593,267648.367514,5.28671255423,6405.66,31802.8
1991-01-13,10,17,14320.0,0.0,0.0,0.0,19138.8,0.0,31802.8,14728.1,100.0,100.0,12396.0,0.0,77.0900003845,73.3935673427,217067.644379,100.0,NA,8.08108113681e-152,265740.639487,1.178,6405.66,31802.8
1991-01-27,10,18,14320.0,0.0,0.0,0.0,19138.8,0.0,31802.8,14728.1,100.0,100.0,12396.0,0.0,77.0900003845,73.3935673427,212446.985965,100.0,NA,252.483105687,259853.207095,19.212507549,6405.66,31802.8
1991-02-01,10,19,20920.0,0.0,0.0,6600.0,12538.8,0.0,31802.8,14728.1,100.0,100.0,12396.0,0.0,77.0900003845,73.3935673427,210829.798345,100.0,NA,558.73387863,257574.776298,983.944705616,6405.66,31802.8
1991-02-10,10,20,20920.0,0.0,0.0,0.0,12538.8,0.0,31802.8,14728.1,100.0,100.0,5796.0,0.0,77.0900003845,73.3935673427,197965.690891,100.0,NA,362.937762757,242082.636494,27.1021259112,6405.66,31802.8
1991-02-24,10,21,20920.0,0.0,0.0,0.0,12538.8,0.0,31802.8,14728.1,100.0,100.0,5796.0,0.0,77.0900003845,73.3935673427,181042.142883,100.0,NA,57.0319938646,221750.069083,5.25171384747,6405.66,31802.8
1991-03-10,10,22,20920.0,0.0,0.0,0.0,12538.8,0.0,31802.8,14728.1,100.0,100.0,5796.0,0.0,77.0900003845,73.3935673427,169159.804777,100.0,NA,18.3082463396,207298.136604,2.4857318814,6405.66,31802.8
1991-03-16,10,23,20920.0,0.0,0.0,0.0,12538.8,0.0,31802.8,14728.1,100.0,100.0,5796.0,0.0,77.0900003845,73.3935673427,164122.114551,100.0,NA,1.95886128048e-249,201172.920184,1.178,6405.66,31802.8
1991-03-24,10,24,20920.0,0.0,0.0,0.0,12538.8,0.0,31802.8,14728.1,100.0,100.0,5796.0,0.0,77.0900003845,73.3935673427,157928.553728,100.0,NA,23.2729659987,193596.524263,2.8403547142,6405.66,31802.8
1991-04-07,10,25,20920.0,0.0,0.0,0.0,12538.8,0.0,31802.8,14728.1,100.0,100.0,5796.0,0.0,77.0900003845,73.3935673427,151808.873418,100.0,NA,672.811948603,185483.960512,49.2359963288,6405.66,31802.8
1991-04-21,10,26,20920.0,0.0,0.0,0.0,12538.8,0.0,31802.8,14728.1,100.0,100.0,5796.0,0.0,77.0900003845,73.3935673427,147932.383276,100.0,NA,358.378475006,181070.966984,26.7764625004,6405.66,31802.8
1991-04-30,10,27,20920.0,0.0,0.0,0.0,12538.8,0.0,31802.8,14728.1,100.0,100.0,5796.0,0.0,77.0900003845,73.3935673427,146343.688733,100.0,NA,0.0,179491.913089,1.178,6405.66,31802.8
1991-07-01,11,1,120.0,0.0,0.0,120.0,31682.8,0.0,31802.8,0.0,100.0,0.0,25716.0,0.0,91.8395075526,0.0,162683.395692,74.0,NA,1121.33172669,198297.053264,68.3208571429,8165.06,0.0
1991-07-15,11,2,1120.0,0.0,1000.0,0.0,32338.8,0.0,31802.8,14728.1,100.0,100.0,25596.0,0.0,91.8395075526,73.3935673427,179346.335963,100.0,NA,985.261249129,218753.782608,214.410946366,8165.06,31802.8
1991-07-29,11,3,1240.0,0.0,0.0,120.0,32218.8,0.0,31802.8,14728.1,100.0,100.0,25596.0,0.0,91.8395075526,73.3935673427,186362.32438,100.0,NA,3156.44087438,225138.686418,98.3208571429,8165.06,31802.8
1991-08-12,11,4,1360.0,0.0,0.0,120.0,32098.8,0.0,31802.8,14728.1,100.0,100.0,25476.0,0.0,91.8395075526,73.3935673427,197519.710321,100.0,NA,1758.16101292,240143.5345,98.3208571429,8165.06,31802.8
1991-08-25,11,5,7480.0,0.0,0.0,6120.0,25978.8,0.0,31802.8,14728.1,100.0,100.0,25356.0,0.0,91.8395075526,73.3935673427,211296.345867,100.0,NA,1606.90251324,257095.568056,990.242465232,8165.06,31802.8
1991-08-26,11,6,7600.0,0.0,0.0,120.0,25858.8,0.0,31802.8,14728.1,100.0,100.0,19236.0,0.0,91.8395075526,73.3935673427,211247.937601,100.0,NA,409.593253048,258233.842845,47.5775180749,8165.06,31802.8
1991-09-09,11,7,7720.0,0.0,0.0,120.0,25738.8,0.0,31802.8,14728.1,100.0,100.0,19116.0,0.0,91.8395075526,73.3935673427,220024.67268,100.0,NA,209.782189472,269136.989371,33.305299248,8165.06,31802.8
1991-09-23,11,8,7840.0,0.0,0.0,120.0,25618.8,0.0,31802.8,14728.1,100.0,100.0,18996.0,0.0,91.8395075526,73.3935673427,250761.789661,100.0,NA,250.665367096,306580.395196,36.2255262211,6405.66,31802.8
1991-10-07,11,9,7960.0,0.0,0.0,120.0,25498.8,0.0,31802.8,14728.1,100.0,100.0,18876.0,0.0,91.8395075526,73.3935673427,251240.519919,100.0,NA,856.061209434,306558.816741,79.4680863882,6405.66,31802.8
1991-10-21,11,10,8080.0,0.0,0.0,120.0,25378.8,0.0,31802.8,14728.1,100.0,100.0,18756.0,0.0,91.8395075526,73.3935673427,244096.356854,100.0,NA,188.974298715,298513.50967,31.8190213368,6405.66,31802.8
1991-11-04,11,11,8200.0,0.0,0.0,120.0,25258.8,0.0,31802.8,14728.1,100.0,100.0,18636.0,0.0,91.8395075526,73.3935673427,238327.337366,100.0,NA,131.269853858,291535.824495,27.6972752756,6405.66,31802.8
1991-11-18,11,12,8320.0,0.0,0.0,120.0,25138.8,0.0,31802.8,14728.1,100.0,100.0,18516.0,0.0,91.8395075526,73.3935673427,235511.620959,100.0,NA,78.6970789095,288154.596774,23.942077065,6405.66,31802.8
1991-11-25,11,13,14440.0,0.0,0.0,6120.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,18396.0,0.0,91.8395075526,73.3935673427,232465.952387,100.0,NA,15.0615662557,284504.00232,876.539540447,6405.66,31802.8
1991-12-02,11,14,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,91.8395075526,73.3935673427,225378.384503,100.0,NA,58.8505473975,275816.837871,5.38161052839,6405.66,31802.8
1991-12-16,11,15,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,91.8395075526,73.3935673427,213322.93633,100.0,NA,13.4191150854,261160.503238,2.13650822039,6405.66,31802.8
1991-12-30,11,16,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,91.8395075526,73.3935673427,211956.929179,100.0,NA,220.847855427,259287.212119,16.9528468162,6405.66,31802.8
1992-01-13,11,17,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,91.8395075526,73.3935673427,212445.12351,100.0,NA,114.16541028,259989.253504,9.33267216283,6405.66,31802.8
1992-01-27,11,18,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,91.8395075526,73.3935673427,206190.152629,100.0,NA,58.2251225882,252417.180522,5.33693732773,6405.66,31802.8
1992-02-01,11,19,15040.0,0.0,0.0,600.0,18418.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,91.8395075526,73.3935673427,203846.153091,100.0,NA,3.06125268558e-237,249616.869623,86.8922857143,6405.66,31802.8
1992-02-10,11,20,15040.0,0.0,0.0,0.0,18418.8,0.0,31802.8,14728.1,100.0,100.0,11676.0,0.0,91.8395075526,73.3935673427,199601.759369,100.0,NA,1.20790487152e-261,244440.779719,1.178,6405.66,31802.8
1992-02-24,11,21,15040.0,0.0,0.0,0.0,18418.8,0.0,31802.8,14728.1,100.0,100.0,11676.0,0.0,91.8395075526,73.3935673427,190887.433991,100.0,NA,4.76613441784e-286,233813.553647,1.178,6405.66,31802.8
1992-03-09,11,22,15040.0,0.0,0.0,0.0,18418.8,0.0,31802.8,14728.1,100.0,100.0,11676.0,0.0,91.8395075526,73.3935673427,179810.546442,100.0,NA,1.65716739874e-296,220305.154198,1.178,6405.66,31802.8
1992-03-16,11,23,15640.0,0.0,0.0,600.0,17818.8,0.0,31802.8,14728.1,100.0,100.0,11676.0,0.0,91.8395075526,73.3935673427,173812.148817,100.0,NA,1.88061475904e-310,212990.035143,86.8922857143,6405.66,31802.8
1992-03-23,11,24,15640.0,0.0,0.0,0.0,17818.8,0.0,31802.8,14728.1,100.0,100.0,11076.0,0.0,91.8395075526,73.3935673427,167869.945313,100.0,NA,0.0,205743.445504,1.178,6405.66,31802.8
1992-04-06,11,25,15640.0,0.0,0.0,0.0,17818.8,0.0,31802.8,14728.1,100.0,100.0,11076.0,0.0,91.8395075526,73.3935673427,156622.612456,100.0,NA,0.0,192027.185922,1.178,6405.66,31802.8
1992-04-20,11,26,15640.0,0.0,0.0,0.0,17818.8,0.0,31802.8,14728.1,100.0,100.0,11076.0,0.0,91.8395075526,73.3935673427,154062.867686,100.0,NA,2.79150698431,188902.754451,1.37739335602,6405.66,31802.8
1992-04-30,11,27,15640.0,0.0,0.0,0.0,17818.8,0.0,31802.8,14728.1,100.0,100.0,11076.0,0.0,91.8395075526,73.3935673427,153697.904501,100.0,NA,0.0,188460.468904,1.178,6405.66,31802.8
1992-07-01,12,1,120.0,0.0,0.0,120.0,31682.8,0.0,31802.8,0.0,100.0,0.0,25716.0,0.0,80.2196108582,0.0,187396.793664,74.0,NA,483.298782753,229073.376418,52.8421987681,13181.06,0.0
1992-07-15,12,2,1120.0,0.0,1000.0,0.0,32338.8,0.0,31802.8,14728.1,100.0,100.0,25596.0,0.0,80.2196108582,73.3935673427,192875.864087,100.0,NA,1232.34077907,235006.12762,224.035142857,13181.06,31802.8
1992-07-29,12,3,1240.0,0.0,0.0,120.0,32218.8,0.0,31802.8,14728.1,100.0,100.0,25596.0,0.0,80.2196108582,73.3935673427,193087.932439,100.0,NA,696.040360862,235801.047979,68.0380257759,13181.06,31802.8
1992-08-12,12,4,1360.0,0.0,0.0,120.0,32098.8,0.0,31802.8,14728.1,100.0,100.0,25476.0,0.0,80.2196108582,73.3935673427,195761.954467,100.0,NA,1281.23974856,238476.851064,98.3208571429,13181.06,31802.8
1992-08-25,12,5,7480.0,0.0,0.0,6120.0,25978.8,0.0,31802.8,14728.1,100.0,100.0,25356.0,0.0,80.2196108582,73.3935673427,206272.293386,100.0,NA,1208.89359002,251366.683711,961.81325643,13181.06,31802.8
1992-08-26,12,6,7600.0,0.0,0.0,120.0,25858.8,0.0,31802.8,14728.1,100.0,100.0,19236.0,0.0,80.2196108582,73.3935673427,206686.696349,100.0,NA,1048.27980762,252032.666959,93.1979862585,13181.06,31802.8
1992-09-09,12,7,7720.0,0.0,0.0,120.0,25738.8,0.0,31802.8,14728.1,100.0,100.0,19116.0,0.0,80.2196108582,73.3935673427,236672.686631,100.0,NA,1570.66295486,288078.564644,130.511068204,13181.06,31802.8
1992-09-23,12,8,7840.0,0.0,0.0,120.0,25618.8,0.0,31802.8,14728.1,100.0,100.0,18996.0,0.0,80.2196108582,73.3935673427,260400.551181,100.0,NA,152.847047254,318432.800734,29.2385033753,6405.66,31802.8
1992-10-07,12,9,7840.0,0.0,0.0,0.0,25618.8,0.0,31802.8,14728.1,100.0,100.0,18876.0,0.0,80.2196108582,73.3935673427,258476.81956,100.0,NA,54.9989314835,316184.634678,5.10649510597,6405.66,31802.8
1992-10-21,12,10,7840.0,0.0,0.0,0.0,25618.8,0.0,31802.8,14728.1,100.0,100.0,18876.0,0.0,80.2196108582,73.3935673427,262413.386678,100.0,NA,382.865202956,320657.460014,28.5255144969,6405.66,31802.8
1992-11-04,12,11,7840.0,0.0,0.0,0.0,25618.8,0.0,31802.8,14728.1,100.0,100.0,18876.0,0.0,80.2196108582,73.3935673427,256217.609827,100.0,NA,53.0074185028,313431.492371,4.96424417877,6405.66,31802.8
1992-11-18,12,12,7840.0,0.0,0.0,0.0,25618.8,0.0,31802.8,14728.1,100.0,100.0,18876.0,0.0,80.2196108582,73.3935673427,250461.451972,100.0,NA,8.92009514072,306455.874992,1.81514965291,6405.66,31802.8
1992-11-25,12,13,7840.0,0.0,0.0,0.0,25618.8,0.0,31802.8,14728.1,100.0,100.0,18876.0,0.0,80.2196108582,73.3935673427,255896.228616,100.0,NA,17.7440468449,313074.827436,2.4454319175,6405.66,31802.8
1992-12-02,12,14,7840.0,0.0,0.0,0.0,25618.8,0.0,31802.8,14728.1,100.0,100.0,18876.0,0.0,80.2196108582,73.3935673427,253877.216938,100.0,NA,182.820270565,310447.541849,14.2365907546,6405.66,31802.8
1992-12-16,12,15,7840.0,0.0,0.0,0.0,25618.8,0.0,31802.8,14728.1,100.0,100.0,18876.0,0.0,80.2196108582,73.3935673427,251110.300435,100.0,NA,109.954649456,307146.119052,9.03190353257,6405.66,31802.8
1992-12-30,12,16,7840.0,0.0,0.0,0.0,25618.8,0.0,31802.8,14728.1,100.0,100.0,18876.0,0.0,80.2196108582,73.3935673427,255430.709664,100.0,NA,164.691335976,312360.174108,12.9416668554,6405.66,31802.8
1993-01-13,12,17,7840.0,0.0,0.0,0.0,25618.8,0.0,31802.8,14728.1,100.0,100.0,18876.0,0.0,80.2196108582,73.3935673427,249457.836321,100.0,NA,5.91378651053,305234.959776,1.60041332218,6405.66,31802.8
1993-01-27,12,18,7840.0,0.0,0.0,0.0,25618.8,0.0,31802.8,14728.1,100.0,100.0,18876.0,0.0,80.2196108582,73.3935673427,252639.121444,100.0,NA,2.4765184596e-210,309120.489566,1.178,6405.66,31802.8
1993-02-01,12,19,7840.0,0.0,0.0,0.0,25618.8,0.0,31802.8,14728.1,100.0,100.0,18876.0,0.0,80.2196108582,73.3935673427,253961.834589,100.0,NA,41.3075782258,310692.246798,4.12854130185,6405.66,31802.8
1993-02-10,12,20,7840.0,0.0,0.0,0.0,25618.8,0.0,31802.8,14728.1,100.0,100.0,18876.0,0.0,80.2196108582,73.3935673427,251435.473022,100.0,NA,2.00343503772e-250,307652.625637,1.178,6405.66,31802.8
1993-02-24,12,21,7840.0,0.0,0.0,0.0,25618.8,0.0,31802.8,14728.1,100.0,100.0,18876.0,0.0,80.2196108582,73.3935673427,249991.908496,100.0,NA,7.90512639886e-275,305892.181092,1.178,6405.66,31802.8
1993-03-10,12,22,13840.0,0.0,0.0,6000.0,19618.8,0.0,31802.8,14728.1,100.0,100.0,18876.0,0.0,80.2196108582,73.3935673427,249575.96285,100.0,NA,15.1182036159,305369.812101,859.40072883,6405.66,31802.8
1993-03-16,12,23,15478.5103033,0.0,0.0,1638.51030334,17980.2896967,0.0,31802.8,14728.1,100.0,100.0,12876.0,0.0,80.2196108582,73.3935673427,244878.545821,100.0,NA,3.11919389476e-299,299656.372952,235.250900477,6405.66,31802.8
1993-03-24,12,24,15525.2774132,0.0,0.0,46.7671098681,17933.5225868,0.0,31802.8,14728.1,100.0,100.0,11237.4896967,0.0,80.2196108582,73.3935673427,233077.760212,100.0,NA,12.9833611853,285252.187629,8.78639863724,6405.66,31802.8
1993-04-07,12,25,21525.2774132,0.0,0.0,6000.0,11933.5225868,0.0,31802.8,14728.1,100.0,100.0,11190.7225868,0.0,80.2196108582,73.3935673427,229253.12922,100.0,NA,142.856163974,280458.130689,868.524868855,6405.66,31802.8
1993-04-21,12,26,25117.9697698,0.0,0.0,3592.69235663,8340.83023017,0.0,31802.8,14728.1,100.0,100.0,5190.7225868,0.0,80.2196108582,73.3935673427,217603.779889,100.0,NA,151.314657127,266243.148622,525.227955028,6405.66,31802.8
1993-04-30,12,27,26716.0,0.0,0.0,1598.03023017,6742.8,0.0,31802.8,14728.1,100.0,100.0,1598.03023017,0.0,80.2196108582,73.3935673427,211113.163312,100.0,NA,0.0,258479.07721,229.468032881,6405.66,31802.8
1993-07-01,13,1,120.0,0.0,0.0,120.0,31682.8,0.0,31802.8,0.0,100.0,0.0,25716.0,0.0,96.7554192716,0.0,212915.902342,74.0,NA,201.064678149,260476.474763,32.6826198678,6405.66,0.0
1993-07-15,13,2,1120.0,0.0,1000.0,0.0,32338.8,0.0,31802.8,14728.1,100.0,100.0,25596.0,0.0,96.7554192716,73.3935673427,235687.766378,100.0,NA,194.735587303,288253.369752,157.944827665,6405.66,31802.8
1993-07-29,13,3,1240.0,0.0,0.0,120.0,32218.8,0.0,31802.8,14728.1,100.0,100.0,25596.0,0.0,96.7554192716,73.3935673427,239860.776568,100.0,NA,796.8807106,292740.261445,75.2409079,6405.66,31802.8
1993-08-12,13,4,1360.0,0.0,0.0,120.0,32098.8,0.0,31802.8,14728.1,100.0,100.0,25476.0,0.0,96.7554192716,73.3935673427,253973.348252,100.0,NA,833.25010062,309914.345328,77.8387214729,6405.66,31802.8
1993-08-25,13,5,7480.0,0.0,0.0,6120.0,25978.8,0.0,31802.8,14728.1,100.0,100.0,25356.0,0.0,96.7554192716,73.3935673427,254271.802088,100.0,NA,677.278273763,310434.285248,923.84073384,6405.66,31802.8
1993-08-26,13,6,7600.0,0.0,0.0,120.0,25858.8,0.0,31802.8,14728.1,100.0,100.0,19236.0,0.0,96.7554192716,73.3935673427,254140.793002,100.0,NA,1095.76209837,309856.034245,96.5895784551,6405.66,31802.8
1993-09-09,13,7,7600.0,0.0,0.0,0.0,25858.8,0.0,31802.8,14728.1,100.0,100.0,19116.0,0.0,96.7554192716,73.3935673427,260383.64328,100.0,NA,3530.70580208,315034.322588,201.178,6405.66,31802.8
1993-09-23,13,8,7600.0,0.0,0.0,0.0,25858.8,0.0,31802.8,14728.1,100.0,100.0,19116.0,0.0,96.7554192716,73.3935673427,266457.829891,100.0,NA,1515.77796046,324456.795078,109.447854319,6405.66,31802.8
1993-10-07,13,9,7600.0,0.0,0.0,0.0,25858.8,0.0,31802.8,14728.1,100.0,100.0,19116.0,0.0,96.7554192716,73.3935673427,260159.200277,100.0,NA,1704.86354972,316586.453862,122.953967837,6405.66,31802.8
1993-10-21,13,10,7600.0,0.0,0.0,0.0,25858.8,0.0,31802.8,14728.1,100.0,100.0,19116.0,0.0,96.7554192716,73.3935673427,254515.69938,100.0,NA,1318.60895587,310090.390288,95.3643539906,6405.66,31802.8
1993-11-04,13,11,7600.0,0.0,0.0,0.0,25858.8,0.0,31802.8,14728.1,100.0,100.0,19116.0,0.0,96.7554192716,73.3935673427,268038.074892,100.0,NA,778.133805642,327121.567283,56.7589861173,6405.66,31802.8
1993-11-18,13,12,7600.0,0.0,0.0,0.0,25858.8,0.0,31802.8,14728.1,100.0,100.0,19116.0,0.0,96.7554192716,73.3935673427,252910.255298,100.0,NA,1363.62832053,308087.512287,98.5800228947,6405.66,31802.8
1993-11-25,13,13,7720.0,0.0,0.0,120.0,25738.8,0.0,31802.8,14728.1,100.0,100.0,19116.0,0.0,96.7554192716,73.3935673427,250760.705249,100.0,NA,600.756304194,306228.981805,61.2320217282,6405.66,31802.8
1993-12-02,13,14,7720.0,0.0,0.0,0.0,25738.8,0.0,31802.8,14728.1,100.0,100.0,18996.0,0.0,96.7554192716,73.3935673427,247394.484621,100.0,NA,495.494201584,302229.0968,36.5704429703,6405.66,31802.8
1993-12-16,13,15,7720.0,0.0,0.0,0.0,25738.8,0.0,31802.8,14728.1,100.0,100.0,18996.0,0.0,96.7554192716,73.3935673427,243921.602144,100.0,NA,790.737295887,297698.631172,57.6592354205,6405.66,31802.8
1993-12-30,13,16,7720.0,0.0,0.0,0.0,25738.8,0.0,31802.8,14728.1,100.0,100.0,18996.0,0.0,96.7554192716,73.3935673427,245944.954359,100.0,NA,114.753411709,300842.117758,9.37467226489,6405.66,31802.8
1994-01-13,13,17,7720.0,0.0,0.0,0.0,25738.8,0.0,31802.8,14728.1,100.0,100.0,18996.0,0.0,96.7554192716,73.3935673427,248905.266319,100.0,NA,3945.00149695,300622.00621,91.178,6405.66,31802.8
1994-01-27,13,18,7720.0,0.0,0.0,0.0,25738.8,0.0,31802.8,14728.1,100.0,100.0,18996.0,0.0,96.7554192716,73.3935673427,241637.873997,100.0,NA,693.131325611,295011.202817,50.6873804008,6405.66,31802.8
1994-02-01,13,19,8320.0,0.0,0.0,600.0,25138.8,0.0,31802.8,14728.1,100.0,100.0,18996.0,0.0,96.7554192716,73.3935673427,238612.079272,100.0,NA,320.996391603,291693.344184,109.8205994,6405.66,31802.8
1994-02-10,13,20,14320.0,0.0,0.0,6000.0,19138.8,0.0,31802.8,14728.1,100.0,100.0,18396.0,0.0,96.7554192716,73.3935673427,234732.216545,100.0,NA,541.402496581,286741.398168,896.992464041,6405.66,31802.8
1994-02-24,13,21,14960.1070391,0.0,0.0,640.107039095,18498.6929609,0.0,31802.8,14728.1,100.0,100.0,12396.0,0.0,96.7554192716,73.3935673427,226188.390083,100.0,NA,667.724018829,276195.776082,140.316435501,6405.66,31802.8
1994-03-10,13,22,20448.9277402,0.0,0.0,5488.82070106,13009.8722598,0.0,31802.8,14728.1,100.0,100.0,11755.8929609,0.0,96.7554192716,73.3935673427,218608.562086,100.0,NA,238.03351886,267381.773903,802.297637213,6405.66,31802.8
1994-03-16,13,23,24348.2732446,0.0,0.0,3899.34550443,9110.52675542,0.0,31802.8,14728.1,100.0,100.0,6267.07225984,0.0,96.7554192716,73.3935673427,215256.246589,100.0,NA,220.355771159,263311.26202,573.967055715,6405.66,31802.8
1994-03-24,13,24,24348.2732446,0.0,0.0,0.0,9110.52675542,0.0,31802.8,14728.1,100.0,100.0,2367.72675542,0.0,96.7554192716,73.3935673427,202234.480517,100.0,NA,75.932024225,247575.483241,6.60171601607,6405.66,31802.8
1994-04-07,13,25,24348.2732446,0.0,0.0,0.0,9110.52675542,0.0,31802.8,14728.1,100.0,100.0,2367.72675542,0.0,96.7554192716,73.3935673427,188575.928263,100.0,NA,31.246296439,230963.397926,3.40987831707,6405.66,31802.8
1994-04-21,13,26,24348.2732446,0.0,0.0,0.0,9110.52675542,0.0,31802.8,14728.1,100.0,100.0,2367.72675542,0.0,96.7554192716,73.3935673427,185442.939843,100.0,NA,1.86637407687e-159,227173.926638,1.178,6405.66,31802.8
1994-04-30,13,27,24348.2732446,0.0,0.0,0.0,9110.52675542,0.0,31802.8,14728.1,100.0,100.0,2367.72675542,0.0,96.7554192716,73.3935673427,183225.577255,100.0,NA,0.0,224469.825921,1.178,6405.66,31802.8
1994-07-01,14,1,120.0,0.0,0.0,120.0,31682.8,0.0,31802.8,0.0,100.0,0.0,25716.0,0.0,96.7554192716,0.0,201978.965574,74.0,NA,596.170497776,246743.641178,60.9044641268,6405.66,0.0
1994-07-15,14,2,1120.0,0.0,1000.0,0.0,32338.8,0.0,31802.8,14728.1,100.0,100.0,25596.0,0.0,96.7554192716,73.3935673427,203667.580013,100.0,NA,199.037694466,249200.059883,158.252121033,6405.66,31802.8
1994-07-29,14,3,1240.0,0.0,0.0,120.0,32218.8,0.0,31802.8,14728.1,100.0,100.0,25596.0,0.0,96.7554192716,73.3935673427,203273.911892,100.0,NA,894.299885546,248024.714616,82.1994203962,6405.66,31802.8
1994-08-12,14,4,1360.0,0.0,0.0,120.0,32098.8,0.0,31802.8,14728.1,100.0,100.0,25476.0,0.0,96.7554192716,73.3935673427,203967.682222,100.0,NA,414.073584282,249351.002297,47.8975417344,6405.66,31802.8
1994-08-25,14,5,7480.0,0.0,0.0,6120.0,25978.8,0.0,31802.8,14728.1,100.0,100.0,25356.0,0.0,96.7554192716,73.3935673427,203494.33016,100.0,NA,346.328383371,248841.488885,900.201455955,6405.66,31802.8
